2021-10-18 00:01:00;JNJ;PointsBet AU;12539;"Who scores the first TD on SNF? #NFL 

Najee Harris $5.50
Diontae Johnson $8.00
Chase Claypool $9.50
D.K. Metcalf $10.00

Bet now: ";0.0;1449888205566791683
2021-10-17 23:02:55;JNJ;Justin R. Campbell;1286;I will be discussing “What’s your Motivation?”🏆🥇🔝🏅🏁” with Pamela Henderson Brown, @1sharicebw, @7plus1, Shree Johnson-Clayton, Lalita Thomas, and Inspire Motivate Lead. Thursday, Oct 21 at 6:00 PM EDT in @clubhouse. Join us! ;0.8313;1449873587171729409
2021-10-17 22:57:00;JNJ;CámaraFM;4102;A las 6:00 p.m., en #ECMJazz, “Shades Of Jade”, placa 2005 de Marc Johnson. Video: ;0.0;1449872098378190852
2021-10-17 21:35:52;JNJ;George Thomas;12226;"@bethanyusher Nicomi Ali political campaigner? 
Nimco Ali, who is reportedly godmother to the son of Carrie Symonds and Boris Johnson, was appointed adviser on tackling violence against women and girls in October.£350.00 per day?";-0.6662;1449851682821746691
2021-10-17 20:48:20;JNJ;Evan Tarracciano;7092;"4:00 games, thought that I was okay. Who am I going against? 

Ruggs - TD already
Patrick - TD already 
Edmonds - running like a madman. 

Arrrrggghhhhh… I need Javonte Williams to actually get a damn touch. And for Moss/Diontae Johnson to go ballistic. 

Not looking good.";-0.1793;1449839720754782210
2021-10-17 20:40:00;JNJ;CBS News;8262349;"FDA advisers back COVID-19 booster shots for Johnson &amp; Johnson recipients ";0.0;1449837623934062593
2021-10-17 20:18:12;JNJ;Ashleigh Rose;2925;"DC (and non DC cause #online) Fam. We need this panel in our lives right now 🙌🏼 look at this lineup!!! 

@ThatMGBookChick, ⁦@varianjohnson⁩, ⁦@KeklaMagoon⁩ w/⁦@TchKimPossible⁩ 

Wed, Oct 20, 2021 at 7:00 PM ";0.0;1449832137566433281
2021-10-17 20:06:00;JNJ;Gareth Icke 🇵🇸;76349;"Awaiting his instructions.

UK's Johnson invites Bill Gates, JPMorgan's Dimon, others to dinner - The Telegraph ";0.0;1449829065490374660
2021-10-17 19:50:00;JNJ;panews;2971;"The The Medical Center of Southeast Texas is offering specially priced screenings during the month of October! Weekdays • 7:00 AM – 3:00 PM &amp; Saturdays • 7:00 AM – 12:00 PM 2555 Jimmy Johnson Boulevard • Port Arthur. Call to schedule today 409-853-5800. ";0.0;1449825038534852615
2021-10-17 19:27:18;JNJ;George Thomas;12226;@ICraig8 Nimco Ali, who is reportedly godmother to the son of Carrie Symonds and Boris Johnson, was appointed adviser on tackling violence against women and girls in October.£350.00 per day?;-0.6249;1449819328589836288
2021-10-17 17:30:01;JNJ;Jennies Soccer;2320;"Your starting lineup today vs. Nebraska Kearney

00 Johnson (GK)
5 Martin
7 Yanes
8 Newsom
15 Edmonds
20 Cole
22 Robinson
23 Leslie
26 Kramer
31 Ricker
33 Ruf

#teamUCM";0.0;1449789811586256898
2021-10-17 17:00:57;JNJ;The Middle East;16168;"THE MIDDLE EAST PRESENTS:
Carissa Johnson,Pillbook
Fri November 12, 2021 6:00 pm EST (Doors: 6:00 pm )
Sonia

TIX:
 ";0.0;1449782496799989761
2021-10-17 16:35:08;JNJ;K.C. Boyd;6021;"Join authors Paula Chase, Varian Johnson, and Kekla Magoon for a ""My So-Called Family"" Panel with Dr. Kimberly N. Parker  📚Wed, October 20, 2021
7:00 PM – 8:00 PM ED  #DMV ";0.296;1449775998845833223
2021-10-17 10:01:40;JNJ;barrybunyip;1150;Treasury officials accuse Boris Johnson of 'economic illiteracy' ;-0.4404;1449676979863703558
2021-10-17 06:45:29;JNJ;Busted NC Mugshots;3255;Sheryle Kaye Johnson Mugshot 10-17-2021 01:15:00 Wake County, North Carolina ;0.0;1449627609151774721
2021-10-17 01:40:01;JNJ;CBS News;8262349;"FDA advisers back COVID-19 booster shots for Johnson &amp; Johnson recipients ";0.0;1449550734035460098
2021-10-17 20:11:02;DIS;MartiniMermaid.com;7376;128.00 USD Super cute enameled large Mickey Mouse pendant in excellent vintage condition marked on the back Walt Disney productions. Most likely 1980s maybe 1990s. Measures 3 1/2 inches tall by 2 inches wide. A really cute pendant and will add a lot to… ;0.9274;1449830332002234375
2021-10-17 19:51:04;DIS;Gayla & Alfred Esch;21369;Just Listed!!!  Vintage Walt Disney Winnie the Pooh Bear Rhinestone Star Pin Brooch by thejewelseeker: 28.00 USD Vintage Walt Disney Winnie the Pooh Bear Rhinestone Star Pin Brooch and offered by TheJewelSeeker on Etsy. Cute little book and…  Shop Now!!! ;0.6331;1449825305799974914
2021-10-17 15:30:43;DIS;Watson's Vintage Finds;7783;AT JUST £5.00 this cute little book will make a FABULOUS little Christmas Stocking Filler. In my #etsyshop : 1996 Vintage Disney's 'Cinderella' Ladybird Book in Hardback - Collectable Walt Disney Book #BookOfTheFilm #CinderellaFanGift  #LadybirdBook #1996 ;0.824;1449759789244895232
2021-10-18 11:56:35;PYPL;Flash Alert;3112;"$PYPL [15s. delayed]: Issued Press Release on October 18, 07:53:00: Kessler Topaz Meltzer &amp;amp; Check, LLP:  Final Deadline Reminder for PayPal Holdings, Inc.  Investors – PYPL ";0.0;1450068286280962048
2021-10-18 14:49:25;CSCO;MAINPROFILE.COM;6679;8 WiFi Routers  $155.00 – MPN: AIR-CAP3602I-A-K9  Manufacturer Cisco Systems, Inc ;0.0;1450111784933904384
2021-10-18 07:16:12;KO;Somapti Alam;1081;"#OnThisDayMemory 5th Match (D/N),Coca-Cola Champions Trophy at Sharjah, Oct 18 1999 #PAK:239/8 #SL:121 (33.4/50 ov)🇵🇰 won by 118 runs &amp; @SAfridiOfficial got playr of the match 🏆 he Scrd 58runs with 2×4&amp;5×6 in (50) balls SR:116.00 &amp; he picked up 2 wickets #BoomBoom @TEAM_AFRIDI ";0.7964;1449997727308283906
2021-10-17 13:00:26;KO;Toronto Marlies;105349;"Ready for round 2️⃣

⏰ 4:00 p.m.
🆚 @manitobamoose
📍 Coca-Cola Coliseum
📺 Leafs Nation Network, AHLTV
#️⃣ #MarliesLive ";0.3612;1449721968463265794
2021-10-17 12:54:01;KO;Coca-Cola;3316054;@Ouroboros00001 Thank you for reaching out to us. Please contact Coca-Cola Ireland at: +353 1 6694200 (Mon – Fri: 09.00 – 17.00) for more assistance.;0.6808;1449720352226041860
2021-10-18 08:29:43;WFC;The Markets Daily;1945;"Monster Beverage $MNST PT Lowered to $101.00 at Wells Fargo &amp; Company ";0.128;1450016227083132929
2021-10-17 16:08:56;WFC;F3 Rock Hill;1206;Your Q on deck at Old Town: Smokey! Start Time: 5:00 Location: ;0.0;1449769405781512196
2021-10-18 15:03:30;SAP.DE;M'kay;1311;"@SAP__00 You just single-handedly said that.

""To the man I would ask, why did you let the perfect girlfriend go and to the woman I would ask, why did you settle for the wrong guy?""

It's like women can't do wrong? Women initiate almost all the divorces....they are far from perfect.";0.6199;1450115325295534081
2021-10-18 15:03:00;SAP.DE;Red Scarf Music Critical Drinker 🥃;1203;@SAP__00 Both, they seem friendly 🙂🎸🎵;0.4939;1450115202335211522
2021-10-18 15:02:07;SAP.DE;SAP;1292;@FrogHarmless @maximumcharacte His wife probably approached him and knocked the book out of his hands to get his attention 😂;0.0;1450114978338512900
2021-10-18 15:00:59;SAP.DE;SAP;1292;@SteakAndLove 😂🤣 being a woman I desperately want to agree with your statement.;0.0516;1450114693604036622
2021-10-18 14:55:40;SAP.DE;M'kay;1311;"@SAP__00 In another words: Women are always perfect

It's the men who are wrong guys.

What?";0.1531;1450113354832416772
2021-10-18 14:54:30;SAP.DE;SAP;1292;@maximumcharacte Yeah, right 😂;0.296;1450113062636331009
2021-10-18 14:50:17;SAP.DE;Roberta Kapsalis 🖖🏻 😁;1712;@SAP__00 Interestingly, I have a husband and male 2 cats :D And I love them more than anything in this world :D The only thing that's changed is that I did not like cats when I was 18 :D;0.9577;1450112001947099138
2021-10-18 14:48:55;SAP.DE;SAP;1292;@SteakAndLove Most women by 35 are also divorced with children, get no alimony and are struggling to get child support. I have seen both cases. To the man I would ask, why did you let the perfect girlfriend go and to the woman I would ask, why did you settle for the wrong guy?;-0.1779;1450111657582153730
2021-10-18 14:41:14;SAP.DE;M'kay;1311;"@SAP__00 In some cases yes, but men generally don't think this way.

By the age of 35 he is already divorced, paying alimony and child support and thinking what went wrong...
They settle for a dog because they genuinely don't want to put up with a b*tch who takes all their money.";0.6208;1450109723102044172
2021-10-18 14:40:12;SAP.DE;SAP;1292;@maximumcharacte If either way you are unhappy, why approach at all.;-0.4215;1450109461876690944
2021-10-18 14:37:21;SAP.DE;SAP;1292;"This works too: 

18y-I don't want a girlfriend , I want to have fun
25y- I don't want a wife, I'm building my career
30y-I don't want a wife, I have no time
35y-I want the perfect wife, I won't settle 
40y-I just want a wife
45y- Where are all the good women?
50+  I love dogs ";0.8902;1450108744709312516
2021-10-18 14:32:15;SAP.DE;Roberta Kapsalis 🖖🏻 😁;1712;@SAP__00 40 days of carnivore and the A girl will rock! The B one will never loose the rough manliness but that’s someone’s cup of tea 🫖🤓;0.1957;1450107460946169862
2021-10-18 14:29:02;SAP.DE;SAP;1292;A or B? ;0.0;1450106653727207427
2021-10-18 14:09:10;SAP.DE;SAP;1292;@maximumcharacte @AHandyGingerGal Just means your backpack travel days are over.;0.0;1450101652657213447
2021-10-18 14:07:54;SAP.DE;SAP;1292;@joeys_lady Who knows me would think so 😂;0.0;1450101333315440640
2021-10-18 12:46:54;SAP.DE;Ginger;5631;@SAP__00 Beautiful;0.5994;1450080951636307975
2021-10-18 04:12:49;SAP.DE;Express Computer;2287;"Connect with Vipin Gandhi, Innovation and Advisory Leader, @SAP for a virtual meeting on how #HR functions can digitize their HR practice with extensions to #Successfactors - Attend #LiveWebinar on 27th October 2021 | 3:00 PM - 4:00 PM IST 

Register Now:  ";0.3818;1449951578937462784
2021-10-18 03:18:44;SAP.DE;Ginger;5631;@SAP__00 I know.🤣;0.0;1449937967989002242
2021-10-18 03:18:02;SAP.DE;SAP;1292;@AHandyGingerGal Only nuts don’t use a pillow 😂;-0.3182;1449937790423154690
2021-10-18 03:10:48;SAP.DE;Ginger;5631;@SAP__00 I don’t use a pillow.;0.0;1449935970414039042
2021-10-18 02:08:58;SAP.DE;SAP;1292;@luisbaram Psalm 91;0.0;1449920408501858304
2021-10-18 01:42:08;SAP.DE;SAP;1292;The luckiest baby in the world to have a brother like him. ;0.7506;1449913655110340609
2021-10-18 01:06:25;SAP.DE;SAP;1292;"SAP’s Dinner 
Meatballs in tomato sauce. ";0.0;1449904668906250248
2021-10-18 00:11:58;SAP.DE;SAP;1292;"Through the Sea Grass
Footsteps
Cliffs of Dover (maybe not 😀) ";0.0;1449890963917312004
2021-10-18 00:02:19;SAP.DE;SAP;1292;@AgarthaEmma Team Ketchup 🙋‍♀️;0.0;1449888537403432970
2021-10-17 22:46:57;SAP.DE;SAP;1292;@luck_myron Nickname;0.0;1449869572065087494
2021-10-17 20:37:36;SAP.DE;SAP;1292;@luck_myron A family member.;0.0;1449837019736256512
2021-10-17 20:08:10;SAP.DE;SAP;1292;If you wear glasses quote tweet this photo with one of yours.  ;0.0;1449829610682785798
2021-10-17 17:42:58;SAP.DE;Christine Trimpe;3554;"@BSN360 @SAP__00 The bummer is I began my health &amp; healing journey by fixing my sleep. But I press on! Thanks.";0.5175;1449793071009370113
2021-10-17 17:25:45;SAP.DE;LC Runner 🏃‍♀️;1796;@SAP__00 Maybe someday we’ll sell our house and spend the winters in FL and summers at the cabin.;0.0;1449788738872266759
2021-10-17 17:11:36;SAP.DE;Man-sized Inside 🦬 • 72 350 IN 2;2053;@NoMoreTorPor @SAP__00 Post the photo in 1992;0.0;1449785176066756611
2021-10-17 17:09:10;SAP.DE;Man-sized Inside 🦬 • 72 350 IN 2;2053;@KetoChristineMI @SAP__00 I am definitely guilty of offering unsolicited advice there.  I have done extensive research on sleep for myself and I am always eager to let the genie out of the bottle. Above all else, I hope you are successful with finding your ideal levels of sleep quality and duration!;0.9151;1449784564134600705
2021-10-17 17:01:30;SAP.DE;Christine Trimpe;3554;@BSN360 @SAP__00 I’ll get back to my sweet spot from 10pm-5am as soon as some trials in my life subside. I guess that I was just acknowledging the detriments of stress!;0.126;1449782633664237574
2021-10-17 16:59:40;SAP.DE;Christine Trimpe;3554;@SAP__00 I used to sleep perfectly from 10pm to 5am and it was glorious. Also before stress. I’m dreaming to get back there 😁;0.765;1449782175537246211
2021-10-17 16:59:10;SAP.DE;SAP;1292;@eat_wells_ Let’s Go Brandon!;0.0;1449782047728361472
2021-10-17 16:42:25;SAP.DE;SAP;1292;@Jelinifer I used this company with my son, I don’t know if they have a special needs program but it might be worth asking. ;0.4939;1449777831790120960
2021-10-17 16:24:46;SAP.DE;Man-sized Inside 🦬 • 72 350 IN 2;2053;@SAP__00 @KetoChristineMI Coda: Never take sleep advice on socials from Sleep gurus (money Twitter) or post-grad students doing research. There is no consensus. Use common sense.;-0.296;1449773390525616136
2021-10-17 16:19:14;SAP.DE;Man-sized Inside 🦬 • 72 350 IN 2;2053;"@SAP__00 @KetoChristineMI Pro tips:
Sleep when you are tired
Don't sleep if you can't
Sleep whenever you can/need
Add more exhausting daily activities
Wear a sleep mask
No sleep shaming 

To date, there are zero comprehensive studies that show optimal duration or quality of sleep";-0.5256;1449771998545158146
2021-10-17 16:17:30;SAP.DE;SAP;1292;@dnarunner Maybe, haven’t decided. Living one day at a time.;0.0;1449771560278048770
2021-10-17 16:07:39;SAP.DE;🥩 Screenack 🐄;1050;@SAP__00 I wouldn’t say “absolutely” but it’s a nice bonus when I think to do it. Q;0.8573;1449769083646402566
2021-10-17 15:58:33;SAP.DE;JARHEADBEACHMONKEY;1651;@Mike_Light_77 @SAP__00 I live out of a pack. Mrs Jarhead uses every drawer in the dresser🤣;0.0;1449766793254514688
2021-10-17 15:54:11;SAP.DE;LC Runner 🏃‍♀️;1796;@SAP__00 Are you spending all winter down there?;0.0;1449765695307358211
2021-10-17 15:25:57;SAP.DE;SAP;1292;@KetoChristineMI Have you tried shortening your “in bed” time? Let’s say get up after 6 hours if you wake up. Forcing sleep never works for me.;0.0;1449758587811729414
2021-10-17 15:23:30;SAP.DE;SAP;1292;@Buss_Jay_Grrrrr Are vaccinated humans not transmitting it fast enough?;0.0;1449757971500748800
2021-10-17 15:21:42;SAP.DE;SAP;1292;@Jelinifer Can you find a homeschool group in your area? Some groups will have one adult responsible for each subject and the kids will either stay in an agreed space together or rotate houses. Stress free homeschooling with kid with kids interactions.;0.5994;1449757518624854019
2021-10-17 15:17:43;SAP.DE;SAP;1292;@MarkBski Post your number, I’ll call at 3am 😂😂😂;0.0772;1449756518090424323
2021-10-17 15:16:35;SAP.DE;SAP;1292;Do you take your pillow with you when you travel by car?;0.0;1449756229929160718
2021-10-17 15:15:30;SAP.DE;Mark Bski 🇺🇸🐶;1079;@SAP__00 Don’t be a sleepyhead!;0.0;1449755958293434371
2021-10-17 15:08:13;SAP.DE;SAP;1292;@Douglovesribeye Same thing I said 😀;0.0;1449754127756632066
2021-10-17 15:03:05;SAP.DE;SAP;1292;@Buss_Jay_Grrrrr Close the dome.;0.0;1449752835927707652
2021-10-17 15:01:43;SAP.DE;Mark Bski 🇺🇸🐶;1079;@SAP__00 Sunrise us far more enjoyable than sunset.;0.4927;1449752491797647363
2021-10-17 14:58:58;SAP.DE;SAP;1292;@MoPeaches @virtahealth Wow, that’s excellent!;0.8313;1449751798357635074
2021-10-17 14:47:16;SAP.DE;SAP;1292;I did wake up for the sunrise today 🌅 😀 ;0.0;1449748851984932865
2021-10-17 14:19:00;SAP.DE;SAP;1292;@MoPeaches No, Hurricane trees.;-0.296;1449741741892964357
2021-10-17 13:57:51;SAP.DE;SAP;1292;Sometimes if you can’t bend, you break. ;0.0;1449736416410443776
2021-10-17 12:51:03;SAP.DE;Roberta Kapsalis 🖖🏻 😁;1712;"@SAP__00 We'll do something, just the two of us ;)";0.2263;1449719607108018178
2021-10-17 12:48:42;SAP.DE;SAP;1292;@Performita Any B-day special celebration?;0.4019;1449719016629673989
2021-10-18 05:17:07;MS;Earningsfly Stock Research Bot;2843;"Morgan Stanley current quarter revenue growth YoY of 10.00% ranked 2668 out of 5617 companies in our database. 

👉  $MS

🚀🚀🚀🚀🚀 ";0.3818;1449967757710200832
2021-10-18 13:17:04;LOW;Earningsfly Stock Research Bot;2843;"Lowe's Companies, Inc current quarter revenue growth YoY of 1.00% ranked 3146 out of 5617 companies in our database. 

👉  $LOW

🚀🚀🚀🚀🚀 ";0.3818;1450088542345089025
2021-10-17 07:21:05;LOW;Earningsfly Stock Research Bot;2843;"Lowe's Companies, Inc current quarter revenue growth YoY of 1.00% ranked 3147 out of 5618 companies in our database. 

👉  $LOW

🚀🚀🚀🚀🚀 ";0.3818;1449636568809959425
2021-10-18 13:15:50;TGT;John Quakes;43566;"Red Cloud analyst David Talbot initiates coverage of Global Atomic Corp. (TSX: $GLO) with a BUY Rating and $7.00 Price Target🎯 on ""Preparing to Build #Africa’s Highest-Grade #Uranium Mine"" ⚛️⛏️ #mining #nuclear #CarbonFree #ESG @AtomicCorp   ";0.0;1450088231190466560
2021-10-18 03:10:18;BA;SkyScanWorld;5644;"#USAF - Boeing C-17 Globemaster III - 00-0180 - #RCH361

Departed From Prestwick 🏴󠁧󠁢󠁳󠁣󠁴󠁿 &amp; Routing To King Khalid Military City Airport 🇸🇦 ";0.0;1449935845172129793
2021-10-18 02:35:53;BA;EDDC_Radar;1738;USAF | 62AW [KTCM] Boeing C-17A Globemaster III (00-0180, #AE0816) as flight #RCH361 at 33025 ft heading east bound over Elsa, Bavaria (Germany). At: ;0.0;1449927182407675904
2021-10-18 02:22:54;BA;ETEJRadar;1924;United States Air Force Boeing C-17A Globemaster III (00-0180, #AE0816) as flight #RCH361 at 33000 ft heading east bound northwest of #ETEJ. at: ;0.4215;1449923917108416515
2021-10-18 01:51:16;BA;Netherlands Radar;1494;United States Air Force Boeing C-17A Globemaster III (00-0180, #AE0816)  - Exact location unknown. Try tracking at: ;0.4215;1449915955874869248
2021-10-18 01:13:21;BA;🏴󠁧󠁢󠁳󠁣󠁴󠁿𝙎𝙘𝙤𝙩𝙈𝙞𝙡𝘼𝙞𝙧;2550;"🌍#COP26MilWatch🏴󠁧󠁢󠁳󠁣󠁴󠁿 
Reg :#00-0180 
#RCH361 
United States Air Force 
#Boeing C-17A Globemaster III 
Origin: #Unknown
Dest: #Unknown
Alt 5950ft / Speed 206 Kn 
#AE0816 
Seen 7 Times

#ClimateAction
#COP26
#Scotland

via #ScotRadar 🏴‍☠️";0.4215;1449906411991969792
2021-10-17 12:07:11;BA;ETEJRadar;1924;United States Air Force Boeing C-17A Globemaster III (00-0182, #AE0818) as flight #RCH851 at 34000 ft heading west bound east of #ETEJ. at: ;0.4215;1449708567011938308
2021-10-17 11:58:21;BA;EDDC_Radar;1738;WV ANG | 167AW | 167AS [KMRB]  Boeing C-17A Globemaster III (00-0182, #AE0818) at 34000 ft heading west bound over Olbramovice, Central Bohemia (Czechia). At: ;0.0;1449706346073501700
2021-10-18 02:55:07;GE;Earningsfly Stock Research Bot;2843;"General Electric Company current quarter revenue growth YoY of 3.00% ranked 3039 out of 5617 companies in our database. 

👉  $GE

🚀🚀🚀🚀🚀 ";0.3818;1449932023607533569
2021-10-18 10:16:10;TTE.PA;Flash Alert;3112;$has [15s. delayed]: Issued Press Release on October 18, 06:12:00: Scotland: TotalEnergies and ScotWind Partners Commit to Local Industrial Development ;0.296;1450043018896199680
2021-10-18 10:16:08;TTE.PA;Flash Alert;3112;$has [15s. delayed]: Issued Press Release on October 18, 06:13:00: TotalEnergies SE UK Regulatory Announcement: Scotland: TotalEnergies and ScotWind Partners Commit to Local Industrial Development ;0.296;1450043011069534213
2021-10-18 10:16:06;TTE.PA;Flash Alert;3112;$TTE [15s. delayed]: Issued Press Release on October 18, 06:12:00: Scotland: TotalEnergies and ScotWind Partners Commit to Local Industrial Development ;0.296;1450043002701889538
2021-10-18 10:16:06;TTE.PA;Flash Alert;3112;$TTE [15s. delayed]: Issued Press Release on October 18, 06:13:00: TotalEnergies SE UK Regulatory Announcement: Scotland: TotalEnergies and ScotWind Partners Commit to Local Industrial Development ;0.296;1450043002307629057
2021-10-17 03:53:30;DE;KWWL;64018;John Deere's CEO and Chairman reported selling $72,473 worth of company stock just days after UAW union workers rejected a new contract from the company. ;-0.34;1449584329814851586
2021-10-18 14:08:00;MMM;CryptoCapFlow;1229;[Spot] By 2021-10-17 13:00 GMT, OKB had a price change of 0.9% with net cap flow of $3M in last 24 hrs. #cryptocurrency #CryptoCapFlow $OKB ;0.0;1450101362184830977
2021-10-18 14:00:37;MMM;CryptoCapFlow;1229;[Spot] By 2021-10-17 13:00 GMT, SUSHI total trading volume of 14,247,923SUSHI and net cap flow of $3M in last 24 hrs. #cryptocurrency #CryptoCapFlow $SUSHI ;0.0;1450099503764213760
2021-10-18 13:40:50;MMM;CryptoCapFlow;1229;[Spot] By 2021-10-17 13:00 GMT, MKR net cap flow of -$3M with a price change of -1.3% in last 24 hrs. #cryptocurrency #CryptoCapFlow $MKR ;0.0;1450094523955257347
2021-10-18 13:31:33;MMM;CryptoCapFlow;1229;[Spot] By 2021-10-17 13:00 GMT, OKB net cap flow of $3M with a price change of 1.1% in last 24 hrs. #cryptocurrency #CryptoCapFlow $OKB ;0.0;1450092189095182341
2021-10-18 13:30:53;MMM;Finding the Dip;1370;$ICTY up 10.00% at $0.0022 (Volume 3M, AvgVolume 75M) in the last 20 min;0.0;1450092017632022532
2021-10-18 13:14:11;MMM;CryptoCapFlow;1229;[Spot] By 2021-10-17 13:00 GMT, KSM had a price change of 1.7% with net cap flow of -$3M in last 24 hrs. #cryptocurrency #CryptoCapFlow $KSM ;0.0;1450087816097107971
2021-10-18 13:03:17;MMM;CryptoCapFlow;1229;[Spot] By 2021-10-17 13:00 GMT, MKR had a price change of -1.3% with net cap flow of -$3M in last 24 hrs. #cryptocurrency #CryptoCapFlow $MKR ;0.0;1450085074154795010
2021-10-18 12:57:20;MMM;CryptoCapFlow;1229;[Spot] By 2021-10-17 13:00 GMT, IOST total trading volume of 512,469,550IOST and net cap flow of $3M in last 24 hrs. #cryptocurrency #CryptoCapFlow $IOST ;0.0;1450083575500574721
2021-10-18 12:37:02;MMM;CryptoCapFlow;1229;[Spot] By 2021-10-17 13:00 GMT, KSM had a price change of 1.6% with net cap flow of -$3M in last 24 hrs. #cryptocurrency #CryptoCapFlow $KSM ;0.0;1450078469090684930
2021-10-18 12:34:36;MMM;CryptoCapFlow;1229;[Spot] By 2021-10-17 13:00 GMT, KSM had a price change of 1.6% with net cap flow of -$3M in last 24 hrs. #cryptocurrency #CryptoCapFlow $KSM ;0.0;1450077854381842435
2021-10-18 12:08:30;MMM;CryptoCapFlow;1229;[Spot] By 2021-10-17 13:00 GMT, SUSHI net cap flow of $3M with a price change of -0.5% in last 24 hrs. #cryptocurrency #CryptoCapFlow $SUSHI ;0.0;1450071285841727490
2021-10-18 12:05:09;MMM;CryptoCapFlow;1229;[Spot] By 2021-10-17 13:00 GMT, SUSHI total trading volume of 14,247,923SUSHI and net cap flow of $3M in last 24 hrs. #cryptocurrency #CryptoCapFlow $SUSHI ;0.0;1450070442463596546
2021-10-18 11:59:27;MMM;CryptoCapFlow;1229;[Spot] By 2021-10-17 13:00 GMT, KSM net cap flow of -$3M with a price change of 1.7% in last 24 hrs. #cryptocurrency #CryptoCapFlow $KSM ;0.0;1450069009051922437
2021-10-18 11:52:45;MMM;Dublin Bay Buoy;6365;Water Temp:14.4 °C, Wave Height:1.3m, Wind Dir:154 °(SE), Gust Dir:160 °(S), Avg Wind:24kts, Gust:31kts at 18/10/2021 12:50:00;0.0;1450067324573261826
2021-10-18 11:33:44;MMM;Dublin Bay Buoy;6365;Water Temp:14.4 °C, Wave Height:1.3m, Wind Dir:158 °(S), Gust Dir:162 °(S), Avg Wind:23kts, Gust:29kts at 18/10/2021 12:32:00;0.0;1450062536070635526
2021-10-18 11:26:03;MMM;CryptoCapFlow;1229;[Spot] By 2021-10-17 13:00 GMT, KSM net cap flow of -$3M with a price change of 1.7% in last 24 hrs. #cryptocurrency #CryptoCapFlow $KSM ;0.0;1450060604060979206
2021-10-18 11:15:23;MMM;CryptoCapFlow;1229;[Spot] By 2021-10-17 13:00 GMT, OKB net cap flow of $3M with a price change of 1.1% in last 24 hrs. #cryptocurrency #CryptoCapFlow $OKB ;0.0;1450057920243290118
2021-10-18 11:02:25;MMM;CryptoCapFlow;1229;[Spot] By 2021-10-17 13:00 GMT, OKB total trading volume of 4,915,294OKB and net cap flow of $3M in last 24 hrs. #cryptocurrency #CryptoCapFlow $OKB ;0.0;1450054657255088130
2021-10-18 10:58:01;MMM;CryptoCapFlow;1229;[Spot] By 2021-10-17 13:00 GMT, SUSHI had a price change of -0.6% with net cap flow of $3M in last 24 hrs. #cryptocurrency #CryptoCapFlow $SUSHI ;0.0;1450053547719073797
